Name,Materials,Industrials,Consumer Disc,Consumer Staples,Energy,Financial,Utilities,HealthCare\,Tech,Reits,Russell3k,SP500,FTSE AW ex US,MSCI EM,1M Tbill,MBS ETF,Int'l Bond,EMD Local FI,Junk Bonds,GOLD
Geography,US,US,US,US,US,US,US,US,US,US,US,US,International,EM,US,US,International,EM,US,US
Asset Class,EQT,EQT,EQT,EQT,EQT,EQT,EQT,EQT,EQT,EQT,EQT,EQT,EQT,EQT,FI,FI,FI,FI,FI,Comm
Earliest Ava,12/31/1998,12/31/1998,12/31/1998,12/31/1998,12/31/1998,12/31/1998,12/31/1998,12/31/1998,12/31/1998,4/27/2001,9/22/2010,9/9/2010,3/8/2007,3/23/2007,5/30/2007,11/23/2009,6/4/2013,2/24/2011,12/4/2007,11/18/2004
Latest,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019,1/31/2019
Ticker,XLB US Equity,XLI US Equity,XLY US Equity,XLP US Equity,XLE US Equity,XLF US Equity,XLU US Equity,XLV US Equity,XLK US Equity,RWR US Equity,VTWO US Equity,VOOG US Equity,VEU US Equity,SPEM US Equity,GB1M Index,VMBS US Equity,BNDX US Equity,EBND US Equity,JNK US Equity,GLD US Equity
Periodicity,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
11/4/2003,-0.001669449,-0.000802568,-0.005936675,-0.006066262,-0.003315375,-0.005099112,-0.004963899,-0.006446991,-0.008466135,0.000632734,,,,,2.51111E-05,,,,,
11/5/2003,-0.003762542,0.005220884,-0.000995355,-0.001408451,0.002910603,-0.002195246,-0.000453515,-0.001081471,0.003013561,-0.003372447,,,,,2.59444E-05,,,,,
11/6/2003,0.002937474,-0.003595685,0.007306543,0.006111895,0.001243781,0.004770596,-0.004083485,0.005052328,0.008012018,0.008812837,,,,,0.00002625,,,,,
11/7/2003,0.00376569,-0.009222133,0.002637652,0,0.002484472,-0.010588457,-0.006378132,-0.008976661,-0.003974168,0.008316562,,,,,2.60833E-05,,,,,
11/10/2003,-0.014172572,-0.00364225,-0.011838211,-0.002803738,-0.00165221,0.001104259,-0.002292526,-0.007608696,-0.012967581,-0.006792566,,,,,2.56944E-05,,,,,
11/11/2003,-0.002536998,0.016246954,-0.001663894,0.000937207,-0.000413736,-0.003313663,0.000919118,0.002190581,-0.002526529,-0.004954993,,,,,2.56111E-05,,,,,
11/12/2003,0.015684612,-0.00039968,0.01,0.007490637,0.005794702,0.007765177,0.002295684,0.018579235,0.021276596,0.014236335,,,,,2.59167E-05,,,,,
11/13/2003,-0.000834725,-0.007596961,-0.003630363,-0.0116171,0.009053498,-0.003303582,0.001374256,0.023247496,-0.00843254,0.003941091,,,,,2.56944E-05,,,,,
11/14/2003,-0.005847953,-0.002820306,-0.010930772,-0.005641749,0.002039152,-0.012886317,-0.00137237,0.014680182,-0.013506753,0.006059917,,,,,2.57222E-05,,,,,
11/17/2003,-0.006722689,-0.004848485,-0.009042197,0.000945626,-0.01017501,-0.002613665,-0.008245534,-0.003100241,-0.013691684,-0.004312708,,,,,2.53056E-05,,,,,
11/18/2003,-0.002961083,0.008932197,-0.012842176,-0.003778932,-0.006990132,-0.011591974,-0.018013857,-0.005874223,-0.012339332,0.000412513,,,,,2.49444E-05,,,,,
11/19/2003,0.000424268,-0.007243461,0.006504622,0.005215742,0.002484472,0.007567003,0.012699906,0.010427529,0.010931806,-0.000754588,,,,,2.41389E-05,,,,,
11/20/2003,-0.007633588,0.000810701,-0.001020408,-0.007075472,-0.002478315,-0.008633925,-0.002322341,-0.013071895,-0.015447992,-0.011830803,,,,,0.00002375,,,,,
11/21/2003,0.002564103,0.012150668,0.004426285,0.002375297,-0.007453416,0.005681686,-0.001862197,-0.012199373,0.008368201,-0.007168017,,,,,0.0000245,,,,,
11/24/2003,0.013213981,0.008003201,0.02,0.013744076,0.005423446,0.009415977,0.015391791,0.016231475,0.025414938,0.008763407,,,,,2.46111E-05,,,,,
11/25/2003,0.014303744,0,0.009637753,0.002337541,0.005809129,0.005596886,0.005512173,-0.004861111,-0.001011634,0.010006942,,,,,0.0000245,,,,,
11/26/2003,0.012028204,0.001190949,-0.000329164,-0.001399254,0.009488449,0.005935871,0.007309274,0,0.004050633,0.004747485,,,,,2.51389E-05,,,,,
11/28/2003,0.00204918,0.014670896,-0.000329272,0.003736572,0,-0.001476347,0.002267574,-0.00209351,0.003530005,0.003833456,,,,,2.51389E-05,,,,,
12/1/2003,0.029856851,-0.001953888,0.009552042,-0.001861331,0.010216592,0.011450642,0.002714932,0.016083916,0.010050251,0.012211619,,,,,2.54167E-05,,,,,
12/2/2003,-0.001191422,0.000783085,-0.007504078,-0.008857809,0.006877023,-0.002919084,0.001805054,0.000688231,-0.004477612,-0.001886373,,,,,2.48611E-05,,,,,
12/3/2003,0.008349901,0.00312989,-0.003944773,0.000470367,-0.005624749,-0.001831461,-0.001801802,0.002407153,-0.003498251,-0.001012828,,,,,2.50278E-05,,,,,
12/4/2003,0.00670347,-0.007410296,-0.002310231,0.004231312,0.024242424,0.002566942,0.002256318,0.001715266,0.012537613,-0.004732677,,,,,2.54167E-05,,,,,
12/5/2003,-0.009009009,0.009037328,-0.010254714,-0.003277154,0.007100592,-0.008050739,0.005402972,-0.007534247,-0.017830609,0.000680476,,,,,2.56667E-05,,,,,
12/8/2003,0.016600791,0,0.00434492,0.00234852,0.010967489,0.009224883,0.002686968,0.007591442,0.002521432,0.004409905,,,,,0.00002625,,,,,
12/9/2003,-0.00155521,-0.00194704,-0.004991681,-0.003748828,0.000774893,-0.00877584,-0.008485931,-0.004109589,-0.021629779,0.001216217,,,,,2.55833E-05,,,,,
12/10/2003,-0.011682243,0.015606711,-0.004682274,0.000940734,0.000774293,-0.005532893,0.004504505,-0.006877579,0.005655527,-0.003306116,,,,,2.60556E-05,,,,,
12/11/2003,0.009850276,0.001536688,0.015456989,-0.000469925,0.005029014,0.011497351,0.004484305,0.012465374,0.018916155,0.005484461,,,,,2.57222E-05,,,,,
12/12/2003,0.008583691,0.001150748,0.005294507,0.00658204,0.011162433,0.002935372,0.002232143,0.003077975,0.001003512,0.003771717,,,,,2.56944E-05,,,,,
12/15/2003,-0.001160542,0.006130268,-0.004279131,-0.006539,-0.012561858,-0.002562059,-0.003563474,-0.001704739,-0.012531328,-0.005031528,,,,,2.44444E-05,,,,,
12/16/2003,0,0.001142422,-0.00231405,0.009873061,0.015034695,0.008798382,0.006258382,0.003756831,0.005076142,0.004988197,,,,,2.49444E-05,,,,,
12/17/2003,0.00580945,0.011411183,0.009277667,-0.000931099,0.009494873,-0.003633646,0.00444247,0.002041511,-0.001515152,0.002348878,,,,,0.00002425,,,,,
12/18/2003,0.008471313,-0.004136894,0.012803677,0.005125815,0.026711813,0.008753453,0.012826183,0.007470289,0.016691958,0.001271084,,,,,2.48611E-05,,,,,
12/19/2003,-0.005345552,0.006042296,0.000324149,-0.007881317,-0.006229388,-0.002893982,-0.0069869,-0.005055612,-0.010447761,-0.008956487,,,,,0.000024,,,,,
12/22/2003,0.009980806,0.002252252,0.003240441,0.005607477,0.001106195,0.005438617,0.009234828,-0.000338753,0.001508296,0.004249576,,,,,0.0000235,,,,,
12/23/2003,0.002280502,-0.003745318,0.003229974,0.000464684,-0.006998158,0.001443341,0.005228758,0.000677736,0.008032129,0.000737506,,,,,0.0000235,,,,,
12/24/2003,-0.003792188,-0.001879699,-0.00386349,-0.003251277,0.010756677,0,0.001733853,0.003047748,-0.001992032,0.00208202,,,,,2.32222E-05,,,,,
12/26/2003,0.007993909,0.012806026,0.004524887,0.000931966,0.004036697,-0.000359207,0.001298139,0.002700878,0.001996008,-0.001205625,,,,,2.31944E-05,,,,,
12/29/2003,0.015861027,-0.005950167,0.009009009,0.006517691,0.011695906,0.013690244,0.007346586,0.008080808,0.017928287,0.006771723,,,,,2.29444E-05,,,,,
12/30/2003,-0.005947955,0.001122334,-0.003188776,0.001387604,0.00216763,0.002131272,0.002574003,0.002672011,-0.00146771,0.002531807,,,,,2.31944E-05,,,,,
12/31/2003,-0.001869858,-0.000747384,0.007357646,0.006004619,-0.006849315,-0.002484836,-0.001711596,0.004330446,-0.001469868,-0.004849512,,,,,2.33611E-05,,,,,
1/2/2004,-0.004870738,0.009723261,-0.008574151,-0.011937557,-0.000362976,-0.00141844,-0.002571796,0.002321725,0.004906771,-0.003204698,,,,,2.32778E-05,,,,,
1/5/2004,0.020331325,-0.001481481,0.008648302,0.006505576,0.019244735,0.00818515,0.001718951,0.004632694,0.024414063,-0.001340254,,,,,2.43056E-05,,,,,
1/6/2004,-0.008856089,0.00148368,0.003810734,0.002308403,-0.001068757,-0.000352231,-0.002145002,0.002964427,0.009056244,0.00362173,,,,,2.35833E-05,,,,,
1/7/2004,-0.005212211,0.006296296,0.004428978,-0.004145555,-0.010342368,0.000709059,0.005159071,0.006239737,0.004723666,-0.006080593,,,,,2.01111E-05,,,,,
1/8/2004,0.011227545,-0.009937431,-0.003149606,-0.001387604,0.002882883,0.003529744,-0.000427716,-0.00424282,0.019746121,0.000536542,,,,,2.12222E-05,,,,,
1/9/2004,-0.017394523,0.003345725,-0.004107425,-0.007410838,0.005030543,-0.003517329,-0.003423192,-0.006227466,-0.013370217,0.003495735,,,,,2.43056E-05,,,,,
1/12/2004,-0.001883239,-0.004075584,-0.002220812,0.004666356,0.002860207,0.004233954,-0.000429369,-0.001649077,0.015420561,-0.002812561,,,,,2.40556E-05,,,,,
1/13/2004,-0.012830189,0.013764881,-0.001589825,-0.001393405,0.000356506,-0.004921673,-0.004725086,-0.004294681,-0.014265992,0.00261903,,,,,2.19722E-05,,,,,
1/14/2004,0.004204893,0.00146789,0.007961783,0.00372093,-0.002494654,0.007773553,0.012084592,0.005640345,0.012138189,0.008238441,,,,,2.32778E-05,,,,,
1/15/2004,-0.007613247,0.018688164,0.002843602,0.000926784,-0.016791711,0.008408548,-0.003411514,0.002639393,0.004151292,-0.000864943,,,,,2.34722E-05,,,,,
1/16/2004,-0.000383583,-0.012230216,0,-0.000462963,0.009447674,0.003129053,-0.001711596,0.002303389,0.012861736,-0.005650935,,,,,2.36389E-05,,,,,
1/20/2004,0.003837299,0.006919155,-0.007246377,-0.003242242,0.025197984,-0.001386826,0.007286755,-0.003282994,0.002267574,-0.002674022,,,,,0.0000235,,,,,
1/21/2004,0.000764526,-0.004701627,0.012377023,0.004182156,0.005969101,0.01492161,0.017446809,0.016798419,-0.007692308,-0.000470667,,,,,2.32778E-05,,,,,
1/22/2004,-0.010313216,-0.003633721,0.007836991,-0.003239241,-0.004886562,0,0.003764115,0.001943635,-0.009575923,0.004495576,,,,,2.30833E-05,,,,,
1/23/2004,-0.019297569,0.012764406,-0.00311042,0.008356546,0.008768853,-0.004787066,-0.00875,-0.004849661,-0.003222836,0.007143902,,,,,0.00002375,,,,,
1/26/2004,0.0094451,-0.009722722,0.001872075,0.009668508,0.005910987,0.013740703,-0.005884826,0.012670565,0.018475751,0.010940201,,,,,2.30833E-05,,,,,
1/27/2004,-0.002729045,-0.015636364,-0.006851448,-0.00501596,-0.002073972,-0.006777228,-0.003382664,-0.006416426,-0.015419501,0.011740678,,,,,2.19167E-05,,,,,
1/28/2004,-0.008209539,0.000369413,-0.023831922,-0.010082493,-0.014201593,-0.017739347,0.003818413,-0.008718114,-0.01658222,0.000194477,,,,,2.15278E-05,,,,,
1/29/2004,-0.006306661,-0.001846381,0.006424671,0.013888889,-0.000702741,0.008336898,0.008030431,0.01465798,-0.005152225,-0.001555512,,,,,2.18056E-05,,,,,
1/30/2004,0.01190004,-0.001849797,-0.000638366,-0.005479452,-0.009493671,0.00068723,-0.001677149,-0.005457464,0.00047081,0.00993184,,,,,2.15556E-05,,,,,
2/2/2004,-0.004704038,-0.003706449,-0.002874481,0.004132231,0.005679801,0.00585016,-0.005879882,0.012911556,0,0.009770536,,,,,0.0000195,,,,,
2/3/2004,-0.005513982,-0.00483631,-0.005445227,0.005029721,-0.00388281,0.00102836,0.00887199,0.006373486,0.001411765,0.00190961,,,,,2.13611E-05,,,,,
2/4/2004,-0.006732673,0.009345794,-0.001288245,0.005914468,-0.007087172,-0.008205798,-0.016331658,0.003166561,-0.02443609,-0.01842502,,,,,0.000023,,,,,
2/5/2004,0.012360447,0.004444444,0.007739439,0.006331976,-0.008922198,-0.000343853,-0.005959983,-0.005050505,0.001445087,0.002912621,,,,,0.00002375,,,,,
2/6/2004,0.020480504,-0.002581121,0.01056,0.007640449,0.006841916,0.016897042,0.00856531,0.007614213,0.021164021,0.019231365,,,,,2.39167E-05,,,,,
2/9/2004,0.000771903,-0.000739372,0.001266624,0.001338091,0.012160229,-0.004067417,0.005944798,-0.009760705,-0.007536505,-6.2686E-05,,,,,2.34722E-05,,,,,
2/10/2004,0.005399152,0.011098779,0.008538899,0.004008909,0.013427562,0.003060925,0.008442381,0.00445151,0.008068344,0.004559271,,,,,2.28056E-05,,,,,
2/11/2004,0.02454929,-0.000731797,0.010034494,-0.001330967,0.013598326,0.015274643,-0.00083717,0.00918012,0.008003766,0.0051059,,,,,2.37222E-05,,,,,
2/12/2004,-0.002995133,-0.004760161,-0.004967401,0.001776988,0.003095975,-0.001671649,-0.002932551,-0.006273526,-0.009341429,-0.008340546,,,,,2.43056E-05,,,,,
2/13/2004,-0.007885843,0.007726269,-0.009984399,-0.006208426,-0.002400549,-0.002008512,-0.001260504,-0.004419192,-0.006129184,-0.010879072,,,,,2.40278E-05,,,,,
2/17/2004,0.010598032,-0.005111355,0.012921525,0.008924587,0.008594019,0.007384877,0.00757257,0.006341154,0.014705882,0.004476985,,,,,2.36389E-05,,,,,
2/18/2004,-0.00411985,-0.007706422,-0.005911637,-0.001326847,-0.010565781,-0.00533294,0.003340292,-0.004410838,-0.004675082,-0.001210693,,,,,2.32778E-05,,,,,
2/19/2004,0.006393381,-0.001849112,0.000938967,0.004871568,-0.001033414,-0.000334065,-0.006658344,-0.003481013,-0.015030531,-0.001338348,,,,,0.0000245,,,,,
2/20/2004,-0.008594918,-0.003705076,-0.00750469,0.00793301,-0.000344828,-0.002677536,-0.009635526,-0.005398539,-0.004768717,-0.000637524,,,,,2.43056E-05,,,,,
2/23/2004,0.000376932,0,-0.007246377,0.005684303,0.00793377,0,0.003807107,-0.001915709,-0.013416387,-0.003001916,,,,,2.37222E-05,,,,,
2/24/2004,0.004521477,-0.002603198,0.001904157,-0.006086957,0.001711157,-0.004033292,-0.005478298,0.004478567,0.000971345,0.004484727,,,,,2.33889E-05,,,,,
2/25/2004,0.001500375,0.000745712,0.005384859,0.003062117,0.004783054,0.004386056,0.010169492,0.001273885,0.007763222,0.006758269,,,,,2.38333E-05,,,,,
2/26/2004,0,-0.000372578,0.006301197,0,0.003400204,0.001004884,0.006711409,-0.001272265,0.002407318,0.001900057,,,,,2.43056E-05,,,,,
2/27/2004,0.005243446,0.00521804,0.001565435,0.003924989,0.004744155,0.002350637,0.010833333,-0.002866242,-0.005283381,-0.001833871,,,,,2.46944E-05,,,,,
3/1/2004,0.016393443,-0.003337041,0.006251954,0.011294526,0.019224283,0.007027132,0.004946414,0.002874481,0.012071463,0.011336929,,,,,2.48333E-05,,,,,
3/2/2004,-0.012463343,-0.000372024,-0.002795899,-0.009879725,-0.008603574,-0.004984939,-0.004511895,-0.006369427,-0.003816794,0.00926733,,,,,2.47778E-05,,,,,
3/3/2004,-0.005939124,0.003721623,0.000934579,0.005206074,-0.001335113,0.006013541,-0.000412031,0.004166667,-0.004789272,0.004839613,,,,,2.55833E-05,,,,,
3/4/2004,0.005601195,0.002224694,0.004046063,-0.002157963,-0.003008021,0.002653528,0.00700742,0.00446856,0.008662175,0.00210065,,,,,2.59722E-05,,,,,
3/5/2004,-0.000371333,-0.017018128,0.007129572,0.000432526,0.008716058,0.008612358,0.007777323,0.005084207,-0.007633588,0.006961608,,,,,2.58611E-05,,,,,
3/8/2004,-0.01077266,-0.006774558,-0.013850416,-0.000432339,0.004320372,-0.005255902,-0.002843217,-0.000948467,-0.021634615,0.001714601,,,,,2.58056E-05,,,,,
3/9/2004,-0.015020653,-0.018567639,-0.006554307,0,-0.006618134,-0.006600526,-0.005702648,-0.011392405,0,-0.001282834,,,,,2.55833E-05,,,,,
3/10/2004,-0.027830728,-0.015057915,-0.012252592,-0.002595156,-0.017321785,-0.015944063,-0.011470709,-0.015364917,-0.017690418,-0.007035288,,,,,0.000026,,,,,
3/11/2004,-0.009019608,0.017248138,-0.018447837,-0.019080659,-0.022372881,-0.016206552,-0.014504766,-0.019180754,-0.011005503,-0.017492927,,,,,2.65278E-05,,,,,
3/12/2004,0.016224772,-0.012331407,0.015878159,0,0.014563107,0.014757715,0.009671993,0.002651641,0.019726859,0.009340433,,,,,2.64167E-05,,,,,
3/15/2004,-0.024143302,0.011314865,-0.019776715,-0.009725906,0.002050581,-0.014543092,-0.002915452,-0.00892562,-0.018849206,-0.002545501,,,,,2.58889E-05,,,,,
3/16/2004,0.009577015,0.012345679,0.008786202,0.001785714,-0.000341064,0.00926372,0.009607352,0.00700467,0.006066734,0.002490346,,,,,2.57222E-05,,,,,
3/17/2004,0.012648221,0.001143293,0.014193548,0.012032086,0.0139884,0.011561299,0.015721969,-0.000993707,0.012562814,0.013790533,,,,,2.59722E-05,,,,,
3/18/2004,-0.00039032,-0.015987819,-0.002544529,-0.000440335,0.010094213,0.0003353,-0.004480652,-0.000994695,-0.006451613,0.004902574,,,,,0.00002625,,,,,
3/19/2004,-0.003514252,-0.013539652,-0.007015306,-0.005726872,-0.024650233,-0.015455855,-0.01391162,-0.018254232,-0.013486513,-0.005061582,,,,,2.64167E-05,,,,,
3/22/2004,-0.021943574,-0.002745098,-0.015414258,-0.013291981,-0.009562842,-0.012970692,-0.011618257,-0.012508452,-0.016202532,-0.001961758,,,,,2.60833E-05,,,,,
3/23/2004,0.005208333,0,-0.001956947,-0.001796138,-0.006896552,-0.000344923,-0.000419815,0.003423485,-0.001544004,0.00251827,,,,,2.58611E-05,,,,,
3/24/2004,-0.004384217,0.016515926,0.004901961,0.002699055,-0.021180556,-0.007607964,0.002099958,-0.005458888,0.005154639,-0.005940831,,,,,2.59444E-05,,,,,
3/25/2004,0.026020817,0.005415861,0.017560976,0.013907582,-0.003902093,0.010456372,0.001676446,0.005488851,0.031794872,0.008564293,,,,,0.00002625,,,,,
3/26/2004,0.002731174,0.011927664,-0.000958773,-0.005752212,0.011396011,-0.000692427,0.00334728,0.004094166,-0.005964215,-0.007820748,,,,,2.55278E-05,,,,,
3/29/2004,0.014396887,0.00608365,0.009277031,0.012016021,0.00528169,0.012774134,0.006255213,0.013591573,0.013,-0.001354065,,,,,0.00002525,,,,,
3/30/2004,0.007288071,-0.001889645,0.007606973,0.006156552,0.01821366,0.006816484,0.003729797,-0.002346631,0.00148075,0.01609323,,,,,2.51667E-05,,,,,
3/31/2004,-0.004950495,0.005679667,-0.001258257,0,0.009287926,-0.004740068,0.004128819,0.005712366,-0.006407097,0.00612962,,,,,2.59444E-05,,,,,
4/1/2004,0.007271336,0.011295181,0.004409449,-0.003933566,-0.011588275,0.010543159,0.002878289,0.007016372,0.010416667,0.010554276,,,,,2.56944E-05,,,,,
4/2/2004,0.016717325,0.011913626,0.00909376,0.001316367,0.004482759,-0.003701554,-0.004920049,0.01194426,0.025036819,-0.004535363,,,,,2.58889E-05,,,,,
4/5/2004,-0.003363229,-0.000735835,0.010254817,0.003505697,0.005149331,0.002704311,0.002884219,0.01147541,0.00862069,-0.041489873,,,,,2.55833E-05,,,,,
4/6/2004,0.004874391,-0.002209131,-0.002153184,0.004803493,0,-0.000676329,0.000410846,-0.003241491,-0.010446344,-0.040157628,,,,,2.53333E-05,,,,,
4/7/2004,-0.011567164,-0.005535055,-0.007398274,-0.002607562,0,-0.00269469,-0.01026694,-0.004552846,-0.006238004,0.015313783,,,,,2.57222E-05,,,,,
4/8/2004,-0.005662514,0.010018553,-0.00621118,-0.005228758,0.008879781,-0.001690293,-0.000829876,-0.006860503,0.001931434,-0.019896675,,,,,2.59722E-05,,,,,
4/12/2004,0.011389522,-0.015429831,0.0084375,0.003942181,0.018957346,0.006092857,-0.015780731,0.008223684,0.002409639,-0.045579568,,,,,2.58889E-05,,,,,
4/13/2004,-0.021771772,-0.000746269,-0.018593121,-0.010034904,-0.008637874,-0.021202073,-0.01814346,-0.008809135,-0.0125,-0.009880609,,,,,2.55278E-05,,,,,
4/14/2004,0.003453569,0.002987304,-0.001578781,0.007051565,0.002010724,-0.012035488,0.001289214,0.010204082,-0.00097371,-0.015037422,,,,,2.53056E-05,,,,,
4/15/2004,0.005736138,0.00893522,-0.000948767,0.003063457,0.013377926,-0.005919595,0.005579399,0.018246986,-0.011695906,0.024765338,,,,,2.49722E-05,,,,,
4/16/2004,0.008745247,-0.005535055,0.009496676,0.006980803,0.007920792,0.010853255,0.003414426,0.00736,-0.009368836,0.013938208,,,,,2.56944E-05,,,,,
4/19/2004,-0.001507727,-0.010018553,0.000627156,0.003032929,-0.002292076,-0.001731868,-0.006380264,-0.004129606,0.011448482,-0.002303628,,,,,2.54444E-05,,,,,
4/20/2004,-0.020762552,0.006371814,-0.006267628,-0.007775378,-0.020347883,-0.018387082,-0.011130137,-0.016586922,-0.021653543,-0.030812428,,,,,2.51389E-05,,,,,
4/21/2004,-0.009637625,0.021973929,0.001261432,0.002176752,-0.003350084,-0.000352603,0.007792208,0.011676938,0.015090543,-0.00210084,,,,,2.46667E-05,,,,,
4/22/2004,0.033476061,-0.004373178,0.02015748,0.009991312,0.019831933,0.017322842,0.011168385,0.00801539,0.015361744,0.015016842,,,,,2.48611E-05,,,,,
4/23/2004,-0.007532957,-0.005124451,-0.004013584,0.000860215,-0.007910349,-0.005213662,0.000424809,-0.002862595,0.01317716,-0.009609382,,,,,2.50556E-05,,,,,
4/26/2004,-0.004933586,0.000735835,-0.008059516,-0.002148689,0.005647841,-0.002095534,0.002972399,-0.005422648,-0.012042389,0.007817801,,,,,2.49722E-05,,,,,
4/27/2004,0.001906941,-0.013235294,0.006875,0.002583979,0.020812686,0.002453517,0.00169348,0.003848621,-0.002925402,0.009905804,,,,,0.00002475,,,,,
4/28/2004,-0.033878949,-0.008941878,-0.011793917,-0.011597938,-0.014239482,-0.014323751,0.000845309,-0.008945687,-0.017114914,-0.004526749,,,,,2.46111E-05,,,,,
4/29/2004,-0.012214342,-0.007518797,-0.006595477,0.005215124,-0.023965857,-0.003190036,-0.015625,-0.006125081,-0.014925373,-0.01722406,,,,,2.54167E-05,,,,,
4/30/2004,-0.005983247,0.011363636,-0.007587733,0.002161695,0.003699966,-0.00035461,-0.001287001,0.000973078,-0.020707071,-0.011428764,,,,,2.53333E-05,,,,,
5/3/2004,0.003210273,0.00411985,0.005097165,0.006039689,0.023123324,0.006757497,0.006872852,0.012961763,0.005673027,0.020496433,,,,,2.32222E-05,,,,,
5/4/2004,0.0096,0.00074599,-0.001901743,-0.004288165,0.000655093,0.003179892,0.00383959,-0.001599488,0.00974359,0.011466288,,,,,2.38333E-05,,,,,
5/5/2004,-0.003565769,-0.00521804,0.002222928,0.001722653,0.003273322,-0.00105805,-0.00679983,0.005767382,0.00507872,-0.012024726,,,,,2.41944E-05,,,,,
5/6/2004,-0.009940358,-0.017609592,-0.014892269,-0.004299226,-0.004893964,-0.010925949,0.003423192,-0.003822874,-0.004547751,-0.002432547,,,,,2.43056E-05,,,,,
5/7/2004,-0.035742972,-0.014492754,-0.024123512,-0.009499136,-0.024262295,-0.021382301,-0.030277186,-0.006715702,-0.005076142,-0.031369793,,,,,2.37778E-05,,,,,
5/10/2004,-0.001665973,0.00619195,-0.01252472,-0.004795118,-0.028897849,-0.008377433,-0.01407212,-0.0128783,-0.004081633,-0.008277792,,,,,2.25556E-05,,,,,
5/11/2004,0.012515645,0.008461538,0.014686248,-0.001752081,0.017301038,0.00514219,-0.002676182,0.000978474,0.013319672,-0.000579101,,,,,2.23611E-05,,,,,
5/12/2004,-0.001648125,0,0.003289474,-0.005265467,0.006122449,0.011325135,-0.000894454,0.003584229,-0.003033367,0.004210714,,,,,2.30278E-05,,,,,
5/13/2004,0.007841519,-0.001906941,-0.003278689,-0.001764446,-0.00270453,0.001806323,0.004028648,-0.001298701,0,0.007013015,,,,,2.48611E-05,,,,,
5/14/2004,-0.003685504,-0.011081391,0.000328947,0.003977022,0.011864407,0.000723891,0.005349978,-0.001950585,-0.013691684,0.007108499,,,,,2.44167E-05,,,,,
5/17/2004,-0.0189067,0.010046368,-0.015784281,-0.006602113,0,-0.012971798,-0.010643016,-0.002931596,-0.010796915,0.007486103,,,,,2.36667E-05,,,,,
5/18/2004,0.01843318,-0.001530222,0.015703308,0.005759858,-0.014740369,0.008030142,0.00851636,-0.000326691,0.00987526,0.014790896,,,,,2.41389E-05,,,,,
5/19/2004,0.002056767,-0.002298851,-0.004276316,-0.005286344,-0.004420265,0.000722576,-0.007111111,-0.009803922,0.004632012,-0.020223849,,,,,2.41944E-05,,,,,
5/20/2004,-0.002463054,0.006912442,0.002312521,0.003542958,-0.00102459,0.003619183,0.010295434,-0.00660066,-0.000512295,0.025622794,,,,,2.40278E-05,,,,,
5/21/2004,0.010699588,0.007627765,0.004943968,0.000441306,-0.004786325,0.006133089,-0.001329198,0.001993355,0.003075346,-0.002081889,,,,,2.38333E-05,,,,,
5/24/2004,0.009771987,0.014383043,0.010495244,-0.003970004,0.022672621,0.001434543,0.013753327,-0.004973475,0.001532959,0.010779562,,,,,2.33611E-05,,,,,
5/25/2004,0.019758065,0.002238806,0.020123337,0.011957484,0.016795432,0.014316064,0.017943107,0.009663446,0.018877551,0.016856553,,,,,0.00002325,,,,,
5/26/2004,0.002767892,0.007073716,0.000636335,0.000875274,-0.008259002,0.005996715,0.000429923,0.005280528,-0.002003005,0.016238149,,,,,2.40556E-05,,,,,
5/27/2004,0.009463722,0,0.00445151,0.011805859,-0.013990673,0.00245782,0.010313709,0.010177282,0.006021074,0.004593872,,,,,2.45833E-05,,,,,
5/28/2004,0.00078125,0,0,-0.003889369,0.005067568,0.00069805,0.002126755,-0.000324992,0.004987531,0.012656894,,,,,2.41389E-05,,,,,
6/1/2004,-0.00234192,0.009242144,-0.000949668,0,0.013781513,-0.00384521,-0.001273345,0.00520156,-0.006947891,-0.007329193,,,,,0.000024,,,,,
6/2/2004,0.001956182,-0.007326007,0.003802281,0.00824295,-0.00198939,0.004914759,0.001699958,0.00614489,0,0.008702532,,,,,0.000024,,,,,
6/3/2004,-0.018742679,0.005535055,-0.006313131,-0.002151463,-0.0089701,-0.008035065,-0.010606703,-0.00257152,-0.012993503,0.003660784,,,,,2.45833E-05,,,,,
6/4/2004,0.009152407,0.017247706,0.004129606,0.001724881,-0.005028495,0.008451388,0.003430532,0.001933613,0.009620253,-0.009377436,,,,,2.54167E-05,,,,,
6/7/2004,0.020504732,0.002164502,0.013919646,0.008609557,0.018530997,0.014314462,0.008547009,0.009971052,0.023069208,0.010385215,,,,,2.53056E-05,,,,,
6/8/2004,0.000772798,-0.008639309,0.003432137,0.004694836,-0.004300364,-0.001377755,-0.009322034,0.001273885,0.005392157,-0.000975928,,,,,2.49722E-05,,,,,
6/9/2004,-0.011583012,0.006899056,-0.007462687,-0.00382328,-0.007973422,-0.010341051,-0.00641574,-0.011768448,-0.011214042,-0.004558127,,,,,2.50556E-05,,,,,
6/10/2004,0.0046875,-0.005409304,0.004072682,0,0.012726055,0.004877107,0.006887645,0.000321854,0.005424063,-0.003925417,,,,,2.59722E-05,,,,,
